Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=200, n=200, seed=1234",0,1.1299234013699935e+22,2.13116741564492e+24,3.443251113543724e+23,3.622721676169609e+23
"pop=300, k=200, n=200, seed=1234",1,2.123170079639437e+22,1.811196278269454e+25,1.4653403906086437e+24,2.490511677130607e+24
"pop=300, k=200, n=200, seed=1234",2,2.0995397292319626e+22,9.170311383027709e+25,1.5518625657561187e+24,6.266931708728884e+24
"pop=300, k=200, n=200, seed=1234",3,2.0995397292319626e+22,3.320288204536219e+25,1.1989215692742838e+24,2.9165143191834676e+24
"pop=300, k=200, n=200, seed=1234",4,2.0857014365963365e+22,3.870616871918557e+25,1.6825698342710435e+24,4.6542998007039916e+24
"pop=300, k=200, n=200, seed=1234",5,2.0498407985335226e+22,1.7825799776014772e+25,7.3976122515402e+23,1.77185938668338e+24
"pop=300, k=200, n=200, seed=1234",6,2.029265285273772e+22,5.281082639111327e+24,3.702923651835004e+23,8.933743541171704e+23
"pop=300, k=200, n=200, seed=1234",7,1.99439784465767e+22,7.81699134193902e+24,1.9565532425247573e+23,7.791046379767595e+23
"pop=300, k=200, n=200, seed=1234",8,1.936092805137431e+22,5.951328720659786e+24,4.918518607335317e+22,3.727929017011802e+23
"pop=300, k=200, n=200, seed=1234",9,1.867268125026968e+22,2.248629427391824e+22,2.039422375917417e+22,4.687650041741133e+20
"pop=300, k=200, n=200, seed=1234",10,1.7662999028861908e+22,2.2097368737500688e+22,1.992769689556633e+22,5.7319340085356646e+20
"pop=300, k=200, n=200, seed=1234",11,1.6523989121083854e+22,2.229608092270417e+22,1.933050583197059e+22,8.00547720640992e+20
"pop=300, k=200, n=200, seed=1234",12,1.5170832210946003e+22,2.3447908745475753e+22,1.8594117936313493e+22,9.883756224780919e+20
"pop=300, k=200, n=200, seed=1234",13,1.3879522510248329e+22,2.172818410586765e+22,1.772356589463416e+22,1.188166507852795e+21
"pop=300, k=200, n=200, seed=1234",14,1.0772998083578675e+22,2.331910113631467e+22,1.6690684015811708e+22,1.7585654221463397e+21
"pop=300, k=200, n=200, seed=1234",15,1.0719482217804497e+22,2.1633941050993093e+22,1.5214989678704132e+22,1.784833766211618e+21
"pop=300, k=200, n=200, seed=1234",16,8.895321895924727e+21,2.343252114871855e+22,1.3943295351224797e+22,2.1903017233287631e+21
"pop=300, k=200, n=200, seed=1234",17,7.08835750735113e+21,2.4880471747874527e+22,1.2290278747497812e+22,2.3064946708423089e+21
"pop=300, k=200, n=200, seed=1234",18,6.135869983326973e+21,3.071653198345585e+22,1.08366873579603e+22,2.748605103022744e+21
"pop=300, k=200, n=200, seed=1234",19,5.223683806982621e+21,2.4514254547613414e+22,9.488104813367931e+21,2.5825836203440844e+21
"pop=300, k=200, n=200, seed=1234",20,3.223186743853112e+21,2.819808295136772e+22,8.30531320828577e+21,2.6828010997948696e+21
"pop=300, k=200, n=200, seed=1234",21,3.2179046091253534e+21,2.1265972858066886e+22,7.604323175991681e+21,2.9179887833777486e+21
"pop=300, k=200, n=200, seed=1234",22,2.5212503364783477e+21,2.005489355238128e+22,6.621118495234462e+21,2.845239924564805e+21
"pop=300, k=200, n=200, seed=1234",23,2.052648028856059e+21,4.0961420989048675e+22,6.66104065938966e+21,4.471803228310482e+21
"pop=300, k=200, n=200, seed=1234",24,1.740605318920308e+21,5.604882033208804e+22,5.737396215037018e+21,5.104653996899535e+21
"pop=300, k=200, n=200, seed=1234",25,1.7267728706650487e+21,4.21216019695577e+22,5.172330121509144e+21,4.450635159243047e+21
"pop=300, k=200, n=200, seed=1234",26,1.1557979159066787e+21,2.60823911897133e+22,5.057622435393986e+21,4.070099993774302e+21
"pop=300, k=200, n=200, seed=1234",27,1.260475718802336e+21,3.385946772240231e+22,4.964442676721383e+21,4.638244007717962e+21
"pop=300, k=200, n=200, seed=1234",28,1.2555799530557517e+21,2.843766613079535e+22,3.7180056603190163e+21,3.4876724550904793e+21
"pop=300, k=200, n=200, seed=1234",29,1.0154002141231596e+21,3.4253037667272033e+22,3.8001627278359155e+21,4.022835941914359e+21
"pop=300, k=200, n=200, seed=1234",30,7.268606627181155e+20,5.006845172181205e+22,3.7094160766241934e+21,4.5987411023460675e+21
"pop=300, k=200, n=200, seed=1234",31,7.147730044285353e+20,5.2888012212764875e+22,4.282842999236801e+21,5.265320748192288e+21
"pop=300, k=200, n=200, seed=1234",32,7.147730044285353e+20,3.5000627076556973e+22,3.8360040608550764e+21,4.799007811940612e+21
"pop=300, k=200, n=200, seed=1234",33,6.746449069809237e+20,2.785302489264134e+22,2.4764179796007374e+21,3.129059222908034e+21
"pop=300, k=200, n=200, seed=1234",34,6.35001950164756e+20,3.0300259881872095e+22,1.8631727086153373e+21,2.4464951396067694e+21
"pop=300, k=200, n=200, seed=1234",35,4.9471917989233584e+20,1.4077638397657275e+22,1.9844227456092474e+21,2.0821310116693564e+21
"pop=300, k=200, n=200, seed=1234",36,4.946204996158229e+20,1.5563813820354462e+22,1.7843925718626494e+21,1.9992212087955647e+21
"pop=300, k=200, n=200, seed=1234",37,4.946204996158229e+20,1.3898991146418299e+22,1.6129704569424865e+21,1.75414051497569e+21
"pop=300, k=200, n=200, seed=1234",38,4.1710156904650356e+20,7.577372395046342e+21,1.137462837556271e+21,9.842147493423561e+20
"pop=300, k=200, n=200, seed=1234",39,4.120710049072693e+20,1.4755850593069129e+22,1.1774194996341785e+21,1.3381468645958277e+21
"pop=300, k=200, n=200, seed=1234",40,4.089010688379492e+20,2.9248927178972834e+22,1.273613813193729e+21,2.0492221545934805e+21
"pop=300, k=200, n=200, seed=1234",41,3.5054241799626516e+20,2.0526073203588285e+22,1.6472548680703602e+21,2.4493658464439406e+21
"pop=300, k=200, n=200, seed=1234",42,3.505792322203558e+20,3.3863711330442007e+22,1.8731536109492185e+21,3.512108314116599e+21
"pop=300, k=200, n=200, seed=1234",43,3.053509011288134e+20,1.2913918080515408e+22,1.2570445601968853e+21,1.7133562156505453e+21
"pop=300, k=200, n=200, seed=1234",44,3.0293740310518884e+20,1.2164758941300441e+22,1.0843297428597139e+21,1.5526134823613295e+21
"pop=300, k=200, n=200, seed=1234",45,3.0293740310518884e+20,1.5497031231906075e+22,1.4150341099838217e+21,2.1169657508195606e+21
"pop=300, k=200, n=200, seed=1234",46,2.7382302841660555e+20,1.4677886947611906e+22,1.0633825334419747e+21,1.7206975553471442e+21
"pop=300, k=200, n=200, seed=1234",47,2.7077899726743074e+20,1.1725662538941461e+22,1.1362528468108014e+21,1.827297733380396e+21
"pop=300, k=200, n=200, seed=1234",48,2.1728789737256098e+20,2.161570584342116e+22,1.134770017721476e+21,2.1595679303508519e+21
"pop=300, k=200, n=200, seed=1234",49,2.13193036953785e+20,1.4367642362085904e+22,1.219870978305615e+21,2.1473417543347478e+21
"pop=300, k=200, n=200, seed=1234",50,2.5895899692291044e+20,1.3594973180171416e+22,8.150768244690758e+20,1.6890655674601122e+21
"pop=300, k=200, n=200, seed=1234",51,2.5895899692291044e+20,2.3720813244104604e+22,1.3287886562072993e+21,2.899192197925367e+21
"pop=300, k=200, n=200, seed=1234",52,2.5824604309566266e+20,1.5707209543493318e+22,9.548388883761921e+20,2.0934337420489295e+21
"pop=300, k=200, n=200, seed=1234",53,2.5612573887400244e+20,2.5586177501989406e+22,1.3268238231728024e+21,2.9218761888490953e+21
"pop=300, k=200, n=200, seed=1234",54,1.8184788022760214e+20,2.099958631112034e+22,1.2496764345042723e+21,2.3375526852710897e+21
"pop=300, k=200, n=200, seed=1234",55,1.8424666948194573e+20,8.574986545981369e+21,6.380148412906036e+20,1.0173262708496905e+21
"pop=300, k=200, n=200, seed=1234",56,1.845210758574967e+20,9.247607516836971e+21,4.217548261646525e+20,9.40358454926623e+20
"pop=300, k=200, n=200, seed=1234",57,1.8468787237848954e+20,2.460015689641301e+22,7.077430948073164e+20,2.1101000249294263e+21
"pop=300, k=200, n=200, seed=1234",58,1.8333816406351957e+20,8.709000753836521e+21,4.384585914578033e+20,8.567836180603673e+20
"pop=300, k=200, n=200, seed=1234",59,1.793467536983635e+20,8.556261769479244e+21,4.36302413638074e+20,8.724490314259144e+20
"pop=300, k=200, n=200, seed=1234",60,1.5687460926960668e+20,5.778900474155958e+21,2.7356890178731642e+20,3.495352047595838e+20
"pop=300, k=200, n=200, seed=1234",61,1.3734960768103001e+20,5.941331246071301e+20,2.425808125239792e+20,8.273517951586745e+19
"pop=300, k=200, n=200, seed=1234",62,1.2569823364507643e+20,1.1322764209419502e+21,2.2718893058861607e+20,8.943987245915184e+19
"pop=300, k=200, n=200, seed=1234",63,1.1449026611923437e+20,7.789879092275815e+20,2.1875906648537308e+20,8.482255776935988e+19
"pop=300, k=200, n=200, seed=1234",64,9.953786395256308e+19,7.226047386599364e+20,1.9740443108405536e+20,7.751276349343582e+19
"pop=300, k=200, n=200, seed=1234",65,9.953786395256308e+19,6.404904267398988e+20,1.8627166244756616e+20,7.348008768055126e+19
