Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=300, n=250, seed=1234",0,1.2668912415893265e+24,1.0268429822765245e+26,1.4440609417982053e+25,1.3311555982667334e+25
"pop=300, k=300, n=250, seed=1234",1,1.2483967678197494e+24,7.883896456412066e+26,6.2854959884278105e+25,1.0598046024618991e+26
"pop=300, k=300, n=250, seed=1234",2,1.2483967678197494e+24,1.6441731780556513e+27,7.849128152922336e+25,1.5728895973776375e+26
"pop=300, k=300, n=250, seed=1234",3,1.2483967678197494e+24,1.5139933088924776e+27,5.337726121155981e+25,1.1948272279683067e+26
"pop=300, k=300, n=250, seed=1234",4,1.2458722557594477e+24,1.2111033455933104e+27,5.266157481538798e+25,1.0686387902482999e+26
"pop=300, k=300, n=250, seed=1234",5,1.2363419099843862e+24,9.73459929749015e+26,4.5958863148255e+25,1.0942829591992834e+26
"pop=300, k=300, n=250, seed=1234",6,1.2247781458153664e+24,6.816870668378627e+26,4.845886257328906e+25,9.941362018421555e+25
"pop=300, k=300, n=250, seed=1234",7,1.1886873471314291e+24,1.4077648452609011e+27,2.175246961572119e+25,1.0903560357713601e+26
"pop=300, k=300, n=250, seed=1234",8,1.1698561010244026e+24,4.096324788353368e+25,1.4112072012677382e+24,2.4018887159102273e+24
"pop=300, k=300, n=250, seed=1234",9,1.1672827349657618e+24,1.3065641888665498e+24,1.2219534556697056e+24,2.177616096339022e+22
"pop=300, k=300, n=250, seed=1234",10,1.1128199189159726e+24,1.2864728708617935e+24,1.2019189515398143e+24,2.5549731593534996e+22
"pop=300, k=300, n=250, seed=1234",11,1.0456206094812884e+24,1.3036739278135582e+24,1.1764731830444953e+24,3.3565136496439247e+22
"pop=300, k=300, n=250, seed=1234",12,9.982660866350655e+23,1.3181644032123282e+24,1.1443797971148669e+24,4.305095766359954e+22
"pop=300, k=300, n=250, seed=1234",13,9.577688340425072e+23,1.2624049323375564e+24,1.1061410289915576e+24,5.397419292233516e+22
"pop=300, k=300, n=250, seed=1234",14,8.663665787588446e+23,1.263626045360505e+24,1.054343639127317e+24,6.4504282970571474e+22
"pop=300, k=300, n=250, seed=1234",15,7.538609719202039e+23,1.345455989685167e+24,9.98758952368705e+23,6.537235223952554e+22
